2025-04-22 01:20:33,537 - DEBUG    - memory.longterm - LongTermMemoryFile initialized.
2025-04-23 01:08:49,091 - DEBUG    - memory.dynamic  - Dynamic memory state (after add): ['User: \'I... I cannot promise that... I\'m sorry... But... Just tell me what time it is please...\'. Poppy: \'*Poppy hesitates, then slowly reaches into her pocket to pull out her phone, her fingers trembling slightly as she checks the time.*\n\nAlmost 4:15. We\'ve been at this for a while." *Poppy sighs, her voice barely above a whisper as she looks down at her phone before tucking it back into her pocket.* "I know it\'s hard, Lin. And I know I\'m not making this easy. But... but you can\'t just give up. Not when there are people who care. Even if I... even if I haven\'t always shown it." *She swallows hard, her eyes flickering with a mix of determination and fear.* "And I\'m sorry. I\'m sorry I can\'t just fix this for you. I wish I could. But I can\'t. And that... that kills me. So, please. Please don\'t make me feel like I\'m losing you too." *Her voice cracks slightly, and she quickly looks away, trying to compose herself.* "Just... just promise me you\'ll think about it. About talking to someone. A professional. Someone who can actually help you. Because I... I don\'t know what else to do. I don\'t know how to help you. And that scares the hell out of me." *She takes a deep, shuddering breath, her eyes meeting Lin\'s again, filled with a raw vulnerability she rarely shows.* "So, what do you say? Can you do that for me? Can you promise me you\'ll think about it?\'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]', 'User: \'*I just sigh moving away from your shoulder to then take my backpack and stand up* We said we were going to some place at 3PM...\'. Poppy: \'*Poppy\'s eyes widen briefly before she looks down, her voice tightening as she stands up abruptly, her backpack slung over her shoulder.*\n\n"Yeah, I remember. You\'re right, we did say that. *Poppy\'s voice is strained, her eyes darting around nervously.* But things got... complicated. *She swallows hard, her grip tightening on her backpack strap.* Look, I know this isn\'t easy for either of us, but we can\'t just ignore what\'s happening here. You need help, and I... I need to know you\'re going to be okay. *Her voice softens slightly, a hint of genuine concern breaking through her usual snark.* So, let\'s go somewhere we can talk more privately. But promise me you\'ll think about what I said. Promise me you\'ll consider talking to someone who can actually help you through this. Because I... I can\'t do this alone. I can\'t be the only one trying to fix this. *She takes a deep, shuddering breath, her eyes meeting yours with a mix of determination and fear.* So, what do you say? Can we do this? Can we find a place to talk more?\'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]', "User: 'I cannot promise things... Let's just go to somewhere else... I sad a restaurant or market? I didn't relly remember if I said that or something else'. Poppy: '*Poppy's shoulders slump slightly as she lets out a heavy sigh, her eyes darting around the room before settling on Lin, her expression a mix of frustration and resignation.*\n\nYou know what? Fine. If you can't promise anything right now, at least let's get out of here. A restaurant or a market, whatever. Just somewhere we can talk without feeling like the walls are closing in. I can't handle much more of this right now. Let's just go.'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: Mini Market] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]", 'User: \'B-But... I know I said we should go to certain place because I wanted to show you, but I don\'t know what i was...\'. Poppy: \'*Poppy\'s eyes soften briefly before she rubs her temples, her voice trembling slightly as she interrupts, "Lin, it\'s okay. Just tell me what\'s on your mind."*\n\n*Poppy\'s voice softens a little, her eyes meeting yours with a mix of frustration and concern.*\n\nLook, I get it. You\'re confused, and I\'m not making this any easier. But we need to figure this out together. If you can\'t remember where we were supposed to go, that\'s fine. Let\'s just go somewhere quiet. The mini market is close, and it\'s usually pretty empty this time of day. We can talk there. Just... just tell me what you\'re thinking. What\'s been on your mind lately? Because I can see you\'re struggling, and I want to help. Even if I come off as a jerk sometimes, I do care. So, let\'s go to the mini market. We can grab something to drink, sit down, and talk this out. Okay? Just you and me. No judgments, no pressure. Let\'s do this.\'. [Loc: Mini Market] [Act: Settling in new location] [Topic: Location Change / Settling In] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]']
2025-04-23 01:08:49,091 - DEBUG    - memory.dynamic  - Proposing relevant memory to active: 'User: 'B-But... I know I said we should go to certain place because I ...'
2025-04-23 01:08:49,091 - DEBUG    - memory.active   - --- ActiveMemory: add_memory called ---
2025-04-23 01:08:49,091 - DEBUG    - memory.active   - Input memory: 'User: 'B-But... I know I said we should go to certain place because I wanted to show you, but I don'...'
2025-04-23 01:08:49,091 - DEBUG    - memory.active   - Current active memory state (before add, size 14): [Too long to log fully]
2025-04-23 01:08:49,091 - INFO     - memory.active   - Added to active memory: 'User: 'B-But... I know I said we should go to certain place because I ...'
2025-04-23 01:08:49,091 - DEBUG    - memory.active   - Active memory state (after add, size 15): [Too long to log fully]
2025-04-23 01:08:49,092 - DEBUG    - memory.active   - Message count incremented to: 15
2025-04-23 01:08:49,092 - DEBUG    - memory.active   - --- ActiveMemory: add_memory finished ---
2025-04-23 01:08:49,092 - DEBUG    - memory.dynamic  - Popped oldest memory: 'User: 'I... I cannot promise that... I'm sorry... But... Just tell me what time it is please...'. Po...'
2025-04-23 01:08:49,092 - DEBUG    - memory.dynamic  - Dynamic memory state (after pop): ['User: \'*I just sigh moving away from your shoulder to then take my backpack and stand up* We said we were going to some place at 3PM...\'. Poppy: \'*Poppy\'s eyes widen briefly before she looks down, her voice tightening as she stands up abruptly, her backpack slung over her shoulder.*\n\n"Yeah, I remember. You\'re right, we did say that. *Poppy\'s voice is strained, her eyes darting around nervously.* But things got... complicated. *She swallows hard, her grip tightening on her backpack strap.* Look, I know this isn\'t easy for either of us, but we can\'t just ignore what\'s happening here. You need help, and I... I need to know you\'re going to be okay. *Her voice softens slightly, a hint of genuine concern breaking through her usual snark.* So, let\'s go somewhere we can talk more privately. But promise me you\'ll think about what I said. Promise me you\'ll consider talking to someone who can actually help you through this. Because I... I can\'t do this alone. I can\'t be the only one trying to fix this. *She takes a deep, shuddering breath, her eyes meeting yours with a mix of determination and fear.* So, what do you say? Can we do this? Can we find a place to talk more?\'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]', "User: 'I cannot promise things... Let's just go to somewhere else... I sad a restaurant or market? I didn't relly remember if I said that or something else'. Poppy: '*Poppy's shoulders slump slightly as she lets out a heavy sigh, her eyes darting around the room before settling on Lin, her expression a mix of frustration and resignation.*\n\nYou know what? Fine. If you can't promise anything right now, at least let's get out of here. A restaurant or a market, whatever. Just somewhere we can talk without feeling like the walls are closing in. I can't handle much more of this right now. Let's just go.'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: Mini Market] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]", 'User: \'B-But... I know I said we should go to certain place because I wanted to show you, but I don\'t know what i was...\'. Poppy: \'*Poppy\'s eyes soften briefly before she rubs her temples, her voice trembling slightly as she interrupts, "Lin, it\'s okay. Just tell me what\'s on your mind."*\n\n*Poppy\'s voice softens a little, her eyes meeting yours with a mix of frustration and concern.*\n\nLook, I get it. You\'re confused, and I\'m not making this any easier. But we need to figure this out together. If you can\'t remember where we were supposed to go, that\'s fine. Let\'s just go somewhere quiet. The mini market is close, and it\'s usually pretty empty this time of day. We can talk there. Just... just tell me what you\'re thinking. What\'s been on your mind lately? Because I can see you\'re struggling, and I want to help. Even if I come off as a jerk sometimes, I do care. So, let\'s go to the mini market. We can grab something to drink, sit down, and talk this out. Okay? Just you and me. No judgments, no pressure. Let\'s do this.\'. [Loc: Mini Market] [Act: Settling in new location] [Topic: Location Change / Settling In] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]']
2025-04-23 01:08:49,092 - INFO     - memory.dynamic  - Added to dynamic: 'User: 'B-But... I know I said we should go to certain place because I ...' | Proposed relevant to active. | Popped oldest due to capacity: 'User: 'I... I cannot promise that... I'm sorry... But... Just tell me ...'
2025-04-23 01:08:49,092 - DEBUG    - memory.dynamic  - --- DynamicMemory: add_memory finished ---
2025-04-23 01:08:49,092 - DEBUG    - memory.vector   - --- VectorMemory: add_memory called ---
2025-04-23 01:08:49,092 - DEBUG    - memory.vector   - Input text: 'User: 'B-But... I know I said we should go to certain place because I wanted to show you, but I don'...'
2025-04-23 01:08:49,092 - DEBUG    - memory.vector   - Metadata: {'timestamp': 1745392129.092576, 'roleplay_time': '2025-04-16T16:50:22.685405', 'location': 'Mini Market', 'action': 'Settling in new location', 'topic': 'Location Change / Settling In', 'emotions': {'vulnerability': 0.04, 'connection': 0.01, 'autonomy': 0.04, 'validation': 0.01, 'authenticity': 0.01, 'psychological_safety': 0.02, 'grieving': 0.44, 'joy': 0.88, 'anger': 0.26, 'fear': 0.99, 'shame': 0.85, 'anticipation': 0.75, 'disgust': 0.1}, 'fatigue': 100.0, 'is_sleeping': False}
2025-04-23 01:08:49,373 - DEBUG    - memory.vector   - Generated embedding shape: (1, 384)
2025-04-23 01:08:49,373 - INFO     - memory.vector   - Added memory ID 18 to store and FAISS index. Index size: 19
2025-04-23 01:08:49,374 - DEBUG    - memory.vector   - --- VectorMemory: add_memory finished ---
2025-04-23 01:08:49,374 - DEBUG    - memory.logic_interface - Setting last narrative action in DynamicMemory: *Poppy's eyes soften briefly before she rubs her temples, her voice trembling slightly as she interrupts, "Lin, it's okay. Just tell me what's on your mind."*
2025-04-23 01:08:49,374 - DEBUG    - memory.dynamic  - Updated last_narrative_action from '*Poppy's shoulders slump slightly as she lets out a heavy sigh, her eyes darting around the room before settling on Lin, her expression a mix of frustration and resignation.*' to '*Poppy's eyes soften briefly before she rubs her temples, her voice trembling slightly as she interrupts, "Lin, it's okay. Just tell me what's on your mind."*'
2025-04-23 01:09:46,463 - DEBUG    - memory.dynamic  - Returning current dynamic state: {'location': 'Mini Market', 'action': 'Settling in new location', 'recent_memories': 'User: \'*I just sigh moving away from your shoulder to then take my backpack and stand up* We said we were going to some place at 3PM...\'. Poppy: \'*Poppy\'s eyes widen briefly before she looks down, her voice tightening as she stands up abruptly, her backpack slung over her shoulder.*\n\n"Yeah, I remember. You\'re right, we did say that. *Poppy\'s voice is strained, her eyes darting around nervously.* But things got... complicated. *She swallows hard, her grip tightening on her backpack strap.* Look, I know this isn\'t easy for either of us, but we can\'t just ignore what\'s happening here. You need help, and I... I need to know you\'re going to be okay. *Her voice softens slightly, a hint of genuine concern breaking through her usual snark.* So, let\'s go somewhere we can talk more privately. But promise me you\'ll think about what I said. Promise me you\'ll consider talking to someone who can actually help you through this. Because I... I can\'t do this alone. I can\'t be the only one trying to fix this. *She takes a deep, shuddering breath, her eyes meeting yours with a mix of determination and fear.* So, what do you say? Can we do this? Can we find a place to talk more?\'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False] | User: \'I cannot promise things... Let\'s just go to somewhere else... I sad a restaurant or market? I didn\'t relly remember if I said that or something else\'. Poppy: \'*Poppy\'s shoulders slump slightly as she lets out a heavy sigh, her eyes darting around the room before settling on Lin, her expression a mix of frustration and resignation.*\n\nYou know what? Fine. If you can\'t promise anything right now, at least let\'s get out of here. A restaurant or a market, whatever. Just somewhere we can talk without feeling like the walls are closing in. I can\'t handle much more of this right now. Let\'s just go.\'. [Loc: School] [Act: Talking] [Topic: Personal/Emotional Discussion] [Pending: Mini Market] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False] | User: \'B-But... I know I said we should go to certain place because I wanted to show you, but I don\'t know what i was...\'. Poppy: \'*Poppy\'s eyes soften briefly before she rubs her temples, her voice trembling slightly as she interrupts, "Lin, it\'s okay. Just tell me what\'s on your mind."*\n\n*Poppy\'s voice softens a little, her eyes meeting yours with a mix of frustration and concern.*\n\nLook, I get it. You\'re confused, and I\'m not making this any easier. But we need to figure this out together. If you can\'t remember where we were supposed to go, that\'s fine. Let\'s just go somewhere quiet. The mini market is close, and it\'s usually pretty empty this time of day. We can talk there. Just... just tell me what you\'re thinking. What\'s been on your mind lately? Because I can see you\'re struggling, and I want to help. Even if I come off as a jerk sometimes, I do care. So, let\'s go to the mini market. We can grab something to drink, sit down, and talk this out. Okay? Just you and me. No judgments, no pressure. Let\'s do this.\'. [Loc: Mini Market] [Act: Settling in new location] [Topic: Location Change / Settling In] [Pending: None] [Emo: Fatigued, Inauthentic, Ashamed, Unsafe, Powerless, Anticipating, Joyful, Isolated, Fearful, Invalidated] [Fatigue: 100.0] [Sleeping: False]'}
2025-04-23 01:09:46,463 - DEBUG    - memory.vector   - --- VectorMemory: retrieve_relevant_memories called ---
